#{"t_start": 1715268483.15201, "env_id": "None"}
r,l,t
-354742.054308,1001,3964.342154
-350228.22787,1001,3964.846284
-341388.500543,1001,3966.345529
-320167.032025,1001,3966.917837
-291684.834427,1001,3968.002625
-304736.497565,1001,3968.490823
-310002.177476,1001,3969.639147
-286413.001047,1001,3970.221866
-289067.60389,1001,3971.885362
-281251.145191,1001,3972.35745
-260095.650768,1001,3973.462032
-280775.305565,1001,3973.965389
-256899.488706,1001,3975.390178
-275024.029035,1001,3975.968895
-251329.475243,1001,3977.04801
-261296.708304,1001,3977.532496
-251856.903446,1001,3978.66169
-245166.45409,1001,3979.18813
-270673.022578,1001,3980.674913
-229534.793914,1001,3981.149524
-218241.020762,1001,3982.244438
-246005.634488,1001,3982.737073
-283830.68142,1001,3983.950819
-424151.446268,1001,3984.621638
-426665.558727,1001,3985.739671
-425537.628952,1001,3986.223618
-420110.803428,1001,3986.713905
-391533.605586,1001,3987.862369
-414703.97413,1001,3988.485398
-419317.538839,1001,3990.203144
-417507.63362,1001,3990.679581
-396525.155724,1001,3991.803664
-392530.776812,1001,3992.350271
-403509.045566,1001,3994.426573
-419587.064623,1001,3994.898489
-402445.12519,1001,3996.004796
-410427.077584,1001,3996.502981
-404449.434472,1001,3998.178566
-421350.678297,1001,3998.941293
-395339.89052,1001,4000.019275
-397129.764785,1001,4000.501679
-406889.075552,1001,4001.634238
-401960.405923,1001,4002.206391
-413569.011315,1001,4003.737896
-423294.193004,1001,4004.213335
-402892.07046,1001,4005.32551
-410463.566646,1001,4005.830434
-415011.033675,1001,4007.610423
-408811.014496,1001,4008.243638
-415542.420299,1001,4009.332536
-397246.99959,1001,4009.824817
-385292.801029,1001,4011.048159
-401558.584959,1001,4011.914642
-388490.806221,1001,4013.232126
-391067.85017,1001,4013.712573
-390099.453517,1001,4014.834286
-408978.407011,1001,4015.364353
-391294.260642,1001,4017.172717
-403861.387417,1001,4017.643411
-401124.991636,1001,4018.738846
-381285.432881,1001,4019.234718
-394087.183013,1001,4020.542714
-409551.260886,1001,4021.802397
-394511.359079,1001,4022.881645
-404472.38184,1001,4023.371193
-414726.011304,1001,4024.618699
-418724.434909,1001,4026.165105
-417718.70679,1001,4027.383658
-406697.08468,1001,4027.871057
-405700.53207,1001,4029.036915
-405423.900877,1001,4029.748023
-411701.869113,1001,4031.119489
-389955.23192,1001,4032.248472
-398280.783326,1001,4032.739868
-394955.679091,1001,4034.072988
-412555.811283,1001,4035.447839
-395699.02469,1001,4036.589949
-426303.884568,1001,4037.070342
-418740.486634,1001,4038.224505
-399986.355732,1001,4038.836244
-403307.245995,1001,4040.390312
-415250.153874,1001,4040.864423
-379859.580207,1001,4041.983234
-387538.067666,1001,4042.47628
-389382.48766,1001,4043.772996
-406261.673864,1001,4044.398183
-395716.185643,1001,4045.50169
-392070.495961,1001,4045.985101
-400004.634188,1001,4047.130079
-399131.270131,1001,4047.683565
-392642.173077,1001,4049.325525
-406066.142517,1001,4049.795389
-385571.958009,1001,4050.911859
-403630.300629,1001,4051.405451
-390043.741598,1001,4052.696707
-393573.459182,1001,4053.435915
-394321.523901,1001,4054.552198
-394172.653905,1001,4055.03544
-393177.055722,1001,4056.184225
-393602.024274,1001,4056.719862
-400921.035952,1001,4058.51313
-403500.512565,1001,4058.981757
-389215.683085,1001,4060.101961
-400658.80435,1001,4060.601245
-409302.783821,1001,4061.999131
-397623.705822,1001,4062.793041
-405954.550852,1001,4063.897058
-390948.205652,1001,4064.384536
-382094.221917,1001,4065.571312
-386426.319891,1001,4066.156768
-384896.418575,1001,4068.098167
-387381.995363,1001,4068.571842
-392577.641043,1001,4069.713865
-389839.692457,1001,4070.246589
-396138.297345,1001,4072.168676
-376521.562622,1001,4072.638114
-386023.849441,1001,4073.120609
-369597.388126,1001,4074.262517
-378107.886242,1001,4074.765577
-383291.425055,1001,4076.239324
-384897.504241,1001,4076.746876
-386531.893223,1001,4077.879585
-361992.809773,1001,4078.372147
-343519.310625,1001,4079.579442
-371948.577121,1001,4080.293195
-373637.067103,1001,4081.937522
-336313.23758,1001,4082.419984
-346189.838849,1001,4083.578611
-312628.541684,1001,4084.169899
-340061.775045,1001,4086.416339
-311251.704078,1001,4086.898758
-338835.705988,1001,4088.060879
-331522.903298,1001,4088.676857
-311286.961707,1001,4091.16182
-322225.246166,1001,4091.642842
-321878.017511,1001,4092.793266
-303385.149491,1001,4093.355496
-346060.391362,1001,4095.582709
-299302.203682,1001,4096.060144
-295679.462089,1001,4097.203136
-285307.340279,1001,4097.732207
-297925.040755,1001,4099.639074
-278266.873552,1001,4100.116236
-284375.747848,1001,4101.243398
-286927.157413,1001,4101.734109
-256979.917081,1001,4102.924683
-273161.087054,1001,4103.52446
-277015.798758,1001,4104.744812
-258300.994745,1001,4105.227027
-259021.84899,1001,4106.369796
-239572.451029,1001,4106.881814
-267175.850135,1001,4108.539093
-232929.633044,1001,4109.041394
-230892.799374,1001,4110.164646
-241534.671213,1001,4110.655959
-243352.637678,1001,4111.863571
-205706.736315,1001,4112.518201
-241616.706204,1001,4113.940093
-674824.688013,1001,4114.420481
-675588.274753,1001,4115.561988
-665601.046209,1001,4116.073236
-684851.694947,1001,4116.657733
-678665.233873,1001,4118.498468
-680578.106671,1001,4118.978635
-665731.424358,1001,4120.132945
-681845.289918,1001,4120.675784
-664348.975894,1001,4123.071038
-683845.076947,1001,4123.553473
-670603.549957,1001,4124.70487
-666788.827063,1001,4125.256861
-679815.197943,1001,4127.712696
-656533.75413,1001,4128.188481
-659442.589141,1001,4129.333982
-654669.264966,1001,4129.863146
-658822.309313,1001,4132.117704
-659524.609388,1001,4132.607923
-662709.078187,1001,4133.75499
-654653.739019,1001,4134.269575
-653428.233185,1001,4136.44429
-638483.820824,1001,4137.025561
-650657.230764,1001,4138.166049
-658523.788667,1001,4138.684997
-657682.590089,1001,4141.21664
-653765.197351,1001,4141.727582
-640499.052856,1001,4142.864488
-663718.286518,1001,4143.382079
-646373.588338,1001,4145.893518
-636548.640843,1001,4146.442862
-645687.36149,1001,4147.585679
-647498.795419,1001,4148.112235
-652438.348586,1001,4150.696641
-642703.363987,1001,4151.178829
-641463.001603,1001,4152.320454
-643779.384475,1001,4152.846194
-635571.039528,1001,4154.815983
-655707.551347,1001,4155.297292
-646587.31265,1001,4156.424458
-642816.53426,1001,4156.918811
-629462.291237,1001,4158.195458
-626549.815406,1001,4159.007492
-634408.53578,1001,4160.143335
-624417.921217,1001,4160.627333
-627573.59718,1001,4161.790042
-630795.584374,1001,4162.316152
-629721.168616,1001,4163.052524
-613179.507733,1001,4164.456102
-617671.893744,1001,4164.936072
-613203.351685,1001,4166.082313
-614576.988952,1001,4166.590174
-624707.787201,1001,4168.259543
-611357.040588,1001,4168.742707
-601173.887348,1001,4169.873218
-603202.842724,1001,4170.367172
-608445.559639,1001,4171.578457
-607498.698398,1001,4172.448621
-595256.986865,1001,4174.084135
-608581.074235,1001,4174.569737
-599477.055413,1001,4175.731352
-610571.525323,1001,4176.344986
-607705.607904,1001,4178.321765
-602533.451155,1001,4178.798645
-595515.807012,1001,4179.936708
-590461.827604,1001,4180.437396
-601380.776612,1001,4181.851319
-591425.360467,1001,4182.390959
-602706.441067,1001,4183.512209
-595512.730069,1001,4184.000351
-591229.039644,1001,4185.16012
-596417.520293,1001,4185.734461
-600691.30242,1001,4187.40159
-580397.614879,1001,4187.880379
-583236.004554,1001,4189.02272
-589371.856388,1001,4189.535047
-591364.150232,1001,4191.379107
-590502.551487,1001,4191.926408
-590518.882251,1001,4193.058577
-585444.955736,1001,4193.554422
-588323.066972,1001,4194.831285
-588518.778206,1001,4195.723281
-583551.23544,1001,4196.901251
-580388.138064,1001,4197.38201
-574885.212715,1001,4198.526492
-582556.586634,1001,4199.040894
-587700.253406,1001,4200.552343
-577416.842306,1001,4201.025487
-567571.817199,1001,4202.151057
-590583.335413,1001,4202.643597
-572153.21057,1001,4203.849522
-566269.735211,1001,4204.462236
-557024.236391,1001,4205.059462
-564517.825193,1001,4206.176048
-574573.506838,1001,4206.659486
-570368.032706,1001,4207.809867
-562452.145384,1001,4208.325171
-563287.831646,1001,4209.692479
-561362.12757,1001,4210.166296
-560250.273924,1001,4211.297181
-560284.478408,1001,4211.792634
-571382.590918,1001,4213.021557
-551061.44058,1001,4213.748889
-558370.180916,1001,4215.175898
-555054.493585,1001,4215.657845
-564365.831073,1001,4216.811615
-556338.983015,1001,4217.335235
-555279.131917,1001,4218.969327
-550161.006889,1001,4219.452698
-558401.194749,1001,4220.585165
-563363.822018,1001,4221.089853
-547139.336374,1001,4222.468254
-556211.726461,1001,4223.605343
-557129.152752,1001,4224.780234
-560426.361002,1001,4225.275631
-552216.874126,1001,4226.550925
-562252.129692,1001,4228.025982
-550302.036385,1001,4229.383508
-546905.92811,1001,4229.876216
-558179.733533,1001,4231.118044
-558327.569072,1001,4232.035659
-555132.638129,1001,4233.850136
-551182.869651,1001,4234.369562
-550158.652742,1001,4235.590858
-555191.289035,1001,4236.260961
-551977.624987,1001,4238.401577
-551135.351126,1001,4238.912319
-546054.369465,1001,4240.076303
-553200.563077,1001,4240.652283
-542031.888256,1001,4242.387539
-550270.402629,1001,4242.889877
-553352.607236,1001,4244.067413
-552386.237786,1001,4244.607587
-556195.33318,1001,4246.398609
-559347.273675,1001,4246.939944
-544124.479894,1001,4248.104875
-538698.131393,1001,4248.635711
-552270.102923,1001,4249.185565
-556357.909932,1001,4251.258692
-549979.755446,1001,4251.76454
-535733.164877,1001,4252.943113
-542139.235982,1001,4253.475474
-556149.844809,1001,4255.031102
-546109.564607,1001,4255.74574
-543106.53921,1001,4256.90327
-548906.081226,1001,4257.422302
-548130.815205,1001,4258.634769
-540086.388282,1001,4259.261887
-552055.043817,1001,4260.738135
-534823.21674,1001,4261.243188
-548290.029105,1001,4262.41855
-545096.566512,1001,4262.955912
-538072.261077,1001,4264.284574
-532097.76365,1001,4264.784503
-538070.523856,1001,4265.935523
-551214.471696,1001,4266.454293
-533739.662139,1001,4267.662024
-533585.470084,1001,4268.24325
-538029.584847,1001,4269.517116
-536791.210474,1001,4270.022847
-548123.722813,1001,4271.195909
-540034.895377,1001,4271.732001
-542051.583248,1001,4273.151897
-532950.221739,1001,4273.746304
-530838.994913,1001,4274.900188
-531729.572598,1001,4275.422682
-524795.443056,1001,4276.675024
-533795.072838,1001,4277.379299
-548092.067545,1001,4279.237616
-535252.965887,1001,4279.752704
-540008.739562,1001,4280.968735
-532864.717547,1001,4281.567159
-541269.540551,1001,4283.628319
-532021.472738,1001,4284.134742
-532749.085404,1001,4285.31468
-528008.972586,1001,4285.86752
-543064.481155,1001,4287.563723
-528021.74444,1001,4288.057172
-530135.943557,1001,4289.210112
-537096.431953,1001,4289.735452
-527794.563868,1001,4291.066286
-529987.272139,1001,4291.802343
-525063.848157,1001,4292.303743
-534015.63125,1001,4293.464947
-528668.956872,1001,4293.988817
-539367.869633,1001,4295.232151
-511949.624933,1001,4296.094257
-530286.835436,1001,4297.506484
-530181.756049,1001,4298.013958
-545376.023744,1001,4299.202101
-528294.280934,1001,4299.755151
-532128.223041,1001,4301.17993
-530097.417253,1001,4301.676089
-529682.047533,1001,4302.827911
-532029.228668,1001,4303.3539
-522679.325481,1001,4304.647695
-526949.691433,1001,4305.387179
-524108.241043,1001,4306.509513
-530840.911171,1001,4307.030435
-529049.739563,1001,4308.163879
-525929.858758,1001,4308.749943
-531951.672226,1001,4310.866922
-527201.742297,1001,4311.380414
-531271.713426,1001,4312.496679
-524020.484958,1001,4313.066953
-521725.793002,1001,4315.335011
-521014.305037,1001,4315.847847
-536838.848159,1001,4316.965823
-535772.629852,1001,4317.515379
-522601.597862,1001,4319.588004
-528042.018525,1001,4320.141475
-527960.525817,1001,4321.243423
-524991.28036,1001,4321.787159
-526000.847393,1001,4324.257034
-519980.315911,1001,4324.836707
-526902.714626,1001,4325.940976
-525908.241424,1001,4326.486586
-518688.467353,1001,4328.972854
-518871.971357,1001,4329.521635
-514794.208454,1001,4330.634703
-518878.865567,1001,4331.19506
-530059.264697,1001,4333.860829
-525028.905156,1001,4334.374878
-514578.908488,1001,4335.592893
-513046.016601,1001,4336.166761
-520102.601698,1001,4337.540841
-520819.187387,1001,4339.043822
-522841.144719,1001,4339.565612
-510668.710619,1001,4340.786694
-515998.774322,1001,4341.486885
-530970.176646,1001,4342.980039
-516885.864747,1001,4343.491892
-514859.942186,1001,4344.677129
-522967.897016,1001,4345.217324
-515864.941859,1001,4346.734074
-516495.166829,1001,4347.240014
-521943.464831,1001,4348.407627
-518908.683444,1001,4348.935386
-515882.782435,1001,4350.202241
-524802.265127,1001,4351.007392
-524848.536279,1001,4352.19172
-521781.503749,1001,4352.678216
-511852.771336,1001,4353.81544
-515042.112953,1001,4354.363268
-520575.621943,1001,4356.214042
-512901.11227,1001,4356.690162
-517859.348849,1001,4357.820696
-518436.472607,1001,4358.326119
-514555.812189,1001,4359.897191
-510856.513885,1001,4360.704248
-522843.05766,1001,4361.811156
-520657.883571,1001,4362.301689
-521614.43797,1001,4363.466125
-511595.35601,1001,4364.078942
-509631.96488,1001,4365.535969
-515620.533432,1001,4366.01494
-512513.989019,1001,4367.143033
-510486.311525,1001,4367.652219
-523954.07999,1001,4369.116358
-518400.460454,1001,4369.761709
-523363.717546,1001,4370.880283
-506226.447595,1001,4371.401314
-514565.725015,1001,4372.681069
-505655.960937,1001,4374.362877
-512836.27767,1001,4375.477177
-520839.749586,1001,4376.001179
-513525.72215,1001,4377.295677
-509612.7331,1001,4378.879972
-511499.84296,1001,4379.924162
-514868.180831,1001,4380.412357
-516916.203352,1001,4380.905826
-506487.553934,1001,4381.981689
-517855.005508,1001,4382.533954
-508721.874832,1001,4383.704561
-502934.394709,1001,4384.186444
-513857.629904,1001,4385.233529
-511655.662752,1001,4385.733629
-507882.285722,1001,4386.984902
-502608.926021,1001,4387.779019
-510812.428517,1001,4388.799869
-517832.040154,1001,4389.28461
-512664.686265,1001,4390.339688
-516810.64092,1001,4390.844063
-517002.679257,1001,4392.017438
-514417.233096,1001,4392.517924
-515642.846657,1001,4393.544114
-517795.161513,1001,4394.032879
-501645.680269,1001,4395.09737
-499300.973581,1001,4395.611821
-510898.679884,1001,4396.913119
-511785.010724,1001,4397.398692
-521946.426969,1001,4398.43733
-520671.564957,1001,4398.934748
-507900.658044,1001,4400.041094
-503842.893806,1001,4400.730003
-503279.568801,1001,4402.180812
-499475.72973,1001,4402.662728
-498592.568426,1001,4403.721015
-512829.985649,1001,4404.223498
-510875.653715,1001,4405.477358
-502617.233115,1001,4406.289553
-498557.838583,1001,4407.328336
-504685.709921,1001,4407.82147
-497376.422267,1001,4408.910861
-511878.102364,1001,4409.492929
-505620.544912,1001,4411.46161
-507818.899191,1001,4411.944084
-496545.8367,1001,4413.00282
-497497.464028,1001,4413.52788
-508504.590762,1001,4415.319039
-501505.570619,1001,4415.867413
-505658.162814,1001,4416.913216
-508292.809407,1001,4417.413246
-507409.244355,1001,4418.62674
-498099.903043,1001,4420.114264
-494371.974237,1001,4420.689727
-497298.659075,1001,4421.744366
-510374.724991,1001,4422.266202
-495220.376035,1001,4424.64898
-512389.046384,1001,4425.22896
-506471.416097,1001,4426.272957
-500566.839141,1001,4426.774451
-505339.088313,1001,4428.007973
-505477.364029,1001,4429.291527
-504409.867119,1001,4430.389754
-495331.711561,1001,4430.890652
-490497.93902,1001,4432.019586
-497924.173259,1001,4432.978216
-506448.732419,1001,4435.036377
-501418.471834,1001,4435.530467
-497659.73283,1001,4436.630558
-505724.426089,1001,4437.294107
-500610.456739,1001,4439.079508
-505670.064367,1001,4439.563004
-489966.477941,1001,4440.617024
-498299.056818,1001,4441.125833
-498347.436028,1001,4442.660799
-498504.424261,1001,4443.262242
-508491.293766,1001,4444.291944
-503559.191936,1001,4444.787175
-501821.214776,1001,4445.876212
-499548.559299,1001,4446.484103
-506846.282014,1001,4448.076608
-502594.520545,1001,4448.557189
-496472.772057,1001,4449.607826
-501639.529316,1001,4450.110265
-507871.708185,1001,4451.273854
-500347.660057,1001,4451.941906
-497592.919307,1001,4452.971279
-500759.520562,1001,4453.459968
-504951.748982,1001,4454.521161
-501784.521986,1001,4455.031716
-501484.636283,1001,4456.38137
-491368.87977,1001,4456.878129
-507689.490256,1001,4457.908884
-497677.796634,1001,4458.402687
-496467.786618,1001,4459.480345
-493716.52933,1001,4460.028352
-498745.719219,1001,4461.419758
-497694.098783,1001,4461.899174
-506626.040537,1001,4462.383445
-499496.801979,1001,4463.446174
-501685.425152,1001,4463.956741
-492680.708993,1001,4465.544426
-490585.480175,1001,4466.101979
-495712.077313,1001,4467.139596
-493813.360256,1001,4467.637054
-494375.204791,1001,4468.746569
-484627.147357,1001,4469.464056
-502666.219375,1001,4471.222506
-500576.055951,1001,4471.707799
-499399.742688,1001,4472.771475
-497570.150401,1001,4473.307089
-498353.381722,1001,4475.261517
-489898.632371,1001,4475.740855
-491261.261643,1001,4476.786703
-494435.766978,1001,4477.289264
-483296.745153,1001,4478.495964
-486846.803617,1001,4479.475325
-498707.313825,1001,4480.604019
-487333.663034,1001,4481.099959
-493326.573176,1001,4482.216878
-491650.535029,1001,4483.013761
-480330.667382,1001,4485.303992
-495259.988169,1001,4485.796598
-504779.143974,1001,4486.88991
-483367.228505,1001,4487.554766
-499743.483855,1001,4489.607318
-487486.643794,1001,4490.090668
-492344.031455,1001,4491.224387
-488236.757592,1001,4491.755577
-493404.521398,1001,4493.483072
-500365.048466,1001,4493.962338
-496200.622193,1001,4495.079165
-492578.447323,1001,4495.578871
-489476.195791,1001,4496.862841
-503582.165976,1001,4497.926344
-488273.240628,1001,4499.102543
-493489.024284,1001,4499.600204
-490513.464169,1001,4500.810992
-493400.867475,1001,4501.534878
-495524.807781,1001,4503.494353
-484478.338705,1001,4503.983027
-481351.649821,1001,4504.479626
-490338.018349,1001,4505.667083
-494323.30325,1001,4506.506074
-500654.107407,1001,4508.059837
-502756.994984,1001,4508.54656
-493556.493928,1001,4509.687775
-500315.446626,1001,4510.216026
-498669.556441,1001,4511.741627
-503652.094564,1001,4512.216827
-491651.360575,1001,4513.332419
-485530.05254,1001,4513.82921
-490519.377058,1001,4515.003243
-488537.873534,1001,4515.706504
-495694.837598,1001,4516.975228
-489063.02552,1001,4517.461676
-485527.537309,1001,4518.602213
-483012.018901,1001,4519.122953
-485329.185428,1001,4520.768207
-489223.906223,1001,4521.290372
-488496.64151,1001,4522.418912
-493724.045477,1001,4522.931715
-478494.304468,1001,4524.372087
-475012.147929,1001,4525.692399
-502662.378976,1001,4526.826826
-489640.431454,1001,4527.329659
-488427.606616,1001,4528.76725
-489629.737888,1001,4530.366983
-488519.334104,1001,4531.500755
-486775.491658,1001,4532.005347
-492876.542243,1001,4533.592511
-491489.82201,1001,4534.968183
-488702.912518,1001,4536.077251
-483747.302266,1001,4536.575595
-495699.917761,1001,4537.822673
-498805.423665,1001,4538.707878
-486623.020867,1001,4539.932893
-494790.194663,1001,4540.420091
-492605.025781,1001,4541.547121
-491693.239218,1001,4542.08414
-490780.543838,1001,4543.904425
-492847.362324,1001,4544.383209
-492910.540997,1001,4545.512593
-486553.122649,1001,4546.022326
-487428.016488,1001,4547.737487
-483491.244975,1001,4548.643802
-490655.671323,1001,4549.121455
-487675.053175,1001,4550.24929
-483724.506048,1001,4550.75868
-488656.167967,1001,4552.553561
-486444.558699,1001,4553.406451
-478423.912591,1001,4554.528201
-485287.758718,1001,4555.03172
-490472.674778,1001,4556.556267
-490460.243166,1001,4558.077825
-492732.210616,1001,4559.218565
-487744.934289,1001,4559.726582
-490291.792811,1001,4562.019831
-493339.477831,1001,4562.804119
-484290.988083,1001,4563.929656
-504921.584751,1001,4564.442791
-491712.812426,1001,4566.870599
-482721.886046,1001,4567.45609
-483674.098057,1001,4568.578095
-489618.270688,1001,4569.083481
-494757.632658,1001,4570.57494
-493420.525156,1001,4571.777613
-488649.166994,1001,4572.897407
-492645.981101,1001,4573.397342
-473081.701429,1001,4574.667193
-490625.941618,1001,4575.903362
-483471.027327,1001,4577.140135
-484112.12598,1001,4577.635289
-481630.758436,1001,4578.834275
-492306.788325,1001,4579.58539
-471629.051651,1001,4581.504929
-477496.588448,1001,4581.996238
-479364.223068,1001,4583.148991
-483292.035461,1001,4583.720162
-482190.025091,1001,4586.096932
-488432.229968,1001,4586.584606
-482390.297967,1001,4587.741297
-489401.903664,1001,4588.325169
-482323.278758,1001,4590.596225
-475213.875129,1001,4591.083224
-480201.95199,1001,4592.22923
-488483.362832,1001,4592.768902
-479046.725074,1001,4594.914944
-488095.691226,1001,4595.39977
-482408.097299,1001,4596.526177
-489252.034472,1001,4597.050459
-486101.082796,1001,4597.78428
-480553.61682,1001,4599.968932
-478099.845971,1001,4600.462491
-481966.596051,1001,4601.630931
-470767.641343,1001,4602.371292
-470537.370702,1001,4604.624424
-477492.154093,1001,4605.11577
-487117.721959,1001,4606.291632
-472760.714667,1001,4607.094825
-488258.715295,1001,4609.315129
-481710.396329,1001,4609.808247
-485074.09963,1001,4610.962287
-484426.870364,1001,4611.680639
-481817.412179,1001,4613.901428
-481944.310611,1001,4614.391506
-479234.269757,1001,4615.541352
-487031.544057,1001,4616.219356
-472020.995052,1001,4618.472872
-472169.557479,1001,4618.960136
-481156.786011,1001,4620.095545
-477347.4912,1001,4620.651635
-477723.87271,1001,4622.686514
-486228.539776,1001,4623.172258
-489364.366012,1001,4624.310392
-473655.85707,1001,4624.85448
-481069.468359,1001,4627.226313
-478928.398655,1001,4627.707944
-475813.764859,1001,4628.843554
-475836.162225,1001,4629.376981
-488019.861059,1001,4631.6252
-472673.722004,1001,4632.11151
-482214.440513,1001,4633.237408
-480943.459452,1001,4633.749836
-471499.621995,1001,4635.665999
-475445.699308,1001,4636.302726
-478914.187944,1001,4637.416318
-474441.683683,1001,4637.914391
-485144.432765,1001,4639.233834
-469782.587932,1001,4640.440785
-466545.008974,1001,4641.621801
-470262.117979,1001,4642.118085
-482076.263847,1001,4643.346888
-473764.22898,1001,4644.245965
-488193.174418,1001,4646.090984
-479906.198117,1001,4646.584089
-472540.710329,1001,4647.086595
-483257.68637,1001,4648.525599
-478594.947335,1001,4650.021394
-483850.795296,1001,4651.14602
-474676.103925,1001,4651.644137
-466005.418607,1001,4652.961165
-482572.065738,1001,4654.251412
-481983.014383,1001,4655.463956
-478659.263855,1001,4655.958349
-481070.787886,1001,4657.125803
-486939.492205,1001,4657.960737
-466320.935428,1001,4659.831362
-467369.170563,1001,4660.318141
-480759.115385,1001,4661.462902
-478044.210935,1001,4662.029535
-487770.187558,1001,4663.71322
-478472.257877,1001,4664.189331
-473522.246801,1001,4665.3123
-473622.438466,1001,4665.813868
-474617.533529,1001,4667.10081
-481898.79824,1001,4667.818128
-488225.830745,1001,4668.922107
-485877.568056,1001,4669.411086
-475185.394673,1001,4670.553576
-476348.032127,1001,4671.08561
-472474.176509,1001,4672.494607
-480968.763139,1001,4672.972745
-484800.93042,1001,4674.084616
-473494.56609,1001,4674.581423
-477807.069328,1001,4675.756047
-475995.540675,1001,4676.347687
-476771.128083,1001,4677.641362
-474773.397675,1001,4678.126621
-484092.846636,1001,4679.260786
-481130.876458,1001,4679.772973
-484968.031883,1001,4681.363692
-477310.316631,1001,4681.948931
-473096.258881,1001,4683.060593
-476248.799377,1001,4683.55889
-477063.756296,1001,4684.760754
-477064.804449,1001,4685.557588
-477898.18331,1001,4687.082188
-480202.178551,1001,4687.569425
-472779.162169,1001,4688.698686
-477529.782814,1001,4689.218115
-469931.57172,1001,4689.897136
-475766.581591,1001,4691.419288
-468612.094948,1001,4691.902601
-477060.278164,1001,4693.039132
-480167.017144,1001,4693.555692
-476758.25532,1001,4695.276613
-470032.491323,1001,4695.843134
-481987.131303,1001,4696.959115
-477670.584511,1001,4697.457925
-463245.645903,1001,4698.658717
-480362.140028,1001,4699.479914
-473798.40407,1001,4700.94747
-474987.546248,1001,4701.435895
-471669.183794,1001,4702.582654
-470402.582179,1001,4703.155043
-478889.862006,1001,4704.92738
-476835.22563,1001,4705.405389
-470892.532286,1001,4706.536448
-478819.397447,1001,4707.045427
-463011.187677,1001,4708.664011
-474588.862431,1001,4709.484195
-474599.493251,1001,4710.593715
-475885.930411,1001,4711.089354
-475946.362445,1001,4712.270879
-475969.916343,1001,4713.030955
-465427.281317,1001,4714.535384
-464552.188591,1001,4715.019
-476964.93267,1001,4716.152177
-475127.285471,1001,4716.662145
-469407.361633,1001,4718.009968
-463509.823981,1001,4718.505041
-463395.810553,1001,4719.609301
-465483.589215,1001,4720.103041
-476544.836262,1001,4721.243086
-471552.609445,1001,4721.783088
-472093.437078,1001,4723.286742
-470701.311484,1001,4723.761621
-467937.5826,1001,4724.879321
-472727.896733,1001,4725.379404
-464580.439324,1001,4726.623215
-472168.053235,1001,4727.203841
-481713.126014,1001,4728.297895
-460086.96731,1001,4728.785725
-477669.517702,1001,4729.280398
-470987.040432,1001,4730.436721
-467730.078797,1001,4731.031121
-462080.440804,1001,4732.37031
-466695.249211,1001,4732.855989
-477627.075543,1001,4733.981634
-469158.964062,1001,4734.48265
-467558.326544,1001,4735.828279
-479740.550402,1001,4736.580694
-471772.499658,1001,4737.699773
-473901.393608,1001,4738.195326
-464039.327113,1001,4739.347583
-462096.693254,1001,4739.951209
-466256.021171,1001,4741.692417
-468507.779751,1001,4742.176719
-464722.673254,1001,4743.312819
-469199.77594,1001,4743.838473
-461248.102915,1001,4745.75333
-468499.434835,1001,4746.26586
-473941.960109,1001,4747.385011
-471481.181466,1001,4747.887964
-483649.790146,1001,4749.238108
-466366.612008,1001,4750.515319
-460219.394099,1001,4751.677595
-479863.452838,1001,4752.176355
-476663.937145,1001,4753.443935
-468823.407948,1001,4754.936712
-460293.839855,1001,4756.346361
-464959.805028,1001,4756.847439
-461448.856524,1001,4758.223828
-462785.436767,1001,4760.041408
-472818.812377,1001,4761.202939
-457953.038498,1001,4761.707651
-471371.028257,1001,4763.752153
-470443.313257,1001,4764.786433
-462683.425297,1001,4765.909328
-459339.414852,1001,4766.418639
-463390.642678,1001,4768.801113
-468853.073712,1001,4769.548844
-462377.702828,1001,4770.67361
-466024.956307,1001,4771.200764
-468701.541618,1001,4773.916047
-468727.315349,1001,4774.399912
-464007.404519,1001,4775.529466
-470669.969298,1001,4776.052541
-460008.439547,1001,4776.818143
-469095.366856,1001,4779.121219
-471653.949748,1001,4779.615278
-462644.462831,1001,4780.829576
-469346.43179,1001,4782.116153
-465313.299529,1001,4783.921678
-461028.971114,1001,4784.420361
-464520.925252,1001,4785.698783
-466918.985358,1001,4787.253831
-462450.895448,1001,4788.505643
-464784.815565,1001,4789.004629
-461451.282601,1001,4790.260546
-458100.793145,1001,4791.527805
-471692.994065,1001,4793.102536
-459685.547322,1001,4793.599359
-468112.638869,1001,4794.800256
-479077.66222,1001,4795.588762
-458497.203174,1001,4797.311473
-459006.683666,1001,4797.801117
-465882.105306,1001,4798.951303
-465880.043323,1001,4799.582586
-466721.55897,1001,4801.863498
-461867.635135,1001,4802.35532
-468780.949627,1001,4803.506083
-457873.754176,1001,4804.126014
-469795.533558,1001,4806.539872
-463298.908996,1001,4807.029893
-475315.406918,1001,4808.195682
-469168.922875,1001,4808.844784
-467203.928956,1001,4811.267544
-470465.644086,1001,4811.760581
-464424.602572,1001,4812.996358
-464611.334149,1001,4814.514644
-463859.487972,1001,4816.074043
-465997.707795,1001,4816.571362
-461318.604268,1001,4817.858958
-468381.984888,1001,4819.441652
-467335.905054,1001,4820.6958
-465646.606202,1001,4821.200069
-460981.46668,1001,4822.50472
-462569.348629,1001,4824.201096
-469830.864953,1001,4825.415317
-467718.068368,1001,4825.91694
-466228.10599,1001,4827.334678
-468334.392752,1001,4829.029685
