#{"t_start": 1715282106.299728, "env_id": "None"}
r,l,t
-577.34792,6,3.311017
-971.875709,3,3.31252
-660.129246,5,3.31501
-910.643279,3,3.316515
-691.324789,6,3.319483
-197.936478,11,3.324881
-700.0,4,3.326862
-988.01028,2,3.327877
-480.537237,8,3.331819
-729.887301,6,3.334806
-1000.0,1,3.335343
-526.275193,8,3.339291
-475.484015,9,3.343758
-995.94746,5,3.346237
-706.096498,7,3.349698
-900.0,2,3.350726
-872.308605,3,3.352236
-705.265817,4,3.354236
-708.831439,6,3.357197
-1000.0,1,3.357742
-816.626527,4,3.359746
-849.513891,4,3.361742
-1000.0,1,3.362276
-1000.0,1,3.362813
-788.281011,7,3.366312
-884.828276,3,3.367835
-814.087931,4,3.369841
-869.382054,4,3.371845
-620.542439,5,3.374348
-915.233359,3,3.375867
-606.275878,8,3.379794
-998.170747,2,3.380824
-1000.0,1,3.381353
-609.708586,8,3.385308
-928.088,2,3.386339
-1000.0,1,3.386875
-821.66136,5,3.389371
-845.295184,5,3.391868
-751.089109,4,3.393859
-916.86606,4,3.395838
-1000.0,1,3.396369
-669.631329,5,3.398846
-777.191718,5,3.401335
-889.693418,4,3.403337
-900.0,2,3.40435
-900.0,2,3.405375
-943.006886,2,3.406402
-782.797459,8,3.410333
-861.409224,6,3.41332
-856.154781,5,3.415816
-900.0,2,3.416832
-900.0,2,3.417859
-700.0,4,3.419867
-700.0,4,3.421878
-900.0,2,3.422893
-673.58693,8,3.426843
-973.483003,3,3.428349
-879.228178,4,3.430359
-896.316822,3,3.431881
-646.128032,6,3.434843
-896.299759,3,3.436359
-956.174876,3,3.437879
-878.8623,4,3.439873
-919.856113,2,3.440895
-1000.0,1,3.44143
-769.214901,6,3.444411
-263.236708,11,3.449803
-873.634818,6,3.457924
-998.789513,2,3.458985
-944.536239,3,3.460512
-907.265068,4,3.462529
-1000.0,1,3.46308
-810.529564,6,3.466107
-900.0,2,3.467138
-1000.0,1,3.467679
-700.0,4,3.469687
-1000.0,1,3.470221
-989.291318,2,3.471235
-890.836296,3,3.47274
-983.442382,2,3.473794
-900.761028,2,3.474823
-619.804523,7,3.478287
-973.197291,4,3.484933
-902.101727,3,3.487099
-820.737927,3,3.488683
-900.0,2,3.489737
-695.705025,5,3.492374
-1000.0,1,3.492913
-899.063869,3,3.494452
-605.80503,6,3.497422
-239.549495,12,3.503352
-416.120645,10,3.50827
-1000.0,1,3.508816
-877.362502,5,4.152828
-1000.0,1,4.153362
-898.996045,3,4.15483
-958.420285,3,4.156315
-798.882827,4,4.158298
-972.118755,2,4.159304
-997.866787,3,4.160781
-949.986765,5,4.163229
-800.0,3,4.164765
-1000.0,1,4.165288
-533.472377,10,4.170165
-800.0,3,4.17165
-1000.0,1,4.172177
-500.0,6,4.175114
-1000.0,1,4.175651
-1000.0,1,4.176177
-964.787819,3,4.177673
-1000.0,1,4.178201
-889.3381,3,4.179684
-907.391847,5,4.182158
-887.29522,3,4.183673
-1000.0,1,4.184201
-800.0,3,4.185704
-891.98915,4,4.18768
-735.287152,6,4.19063
-859.253819,5,4.193117
-1000.0,1,4.19366
-600.0,5,4.196145
-728.818516,4,4.198138
-785.692658,6,4.201109
-661.261203,8,4.20506
-693.497585,8,4.209011
-700.0,4,4.211024
-1000.0,1,4.211566
-789.655209,5,4.214064
-221.307134,11,4.219528
-972.542686,2,4.220566
-987.876072,4,4.222601
-900.0,2,4.223649
-1000.0,1,4.224185
-797.563979,5,4.226689
-381.987023,8,4.230701
-882.706292,5,4.233221
-659.725811,6,4.236262
-939.907748,3,4.237804
-1000.0,1,4.238346
-964.880396,6,4.241357
-700.0,4,4.243379
-874.50334,8,4.2474
-1000.0,1,4.247949
-1000.0,1,4.248487
-651.441185,6,4.251491
-800.0,3,4.253031
-800.0,3,4.254579
-812.758494,3,4.256123
-592.8801,7,4.259607
-757.059993,4,4.261642
-819.652825,4,4.263721
-896.286892,4,4.26577
-710.130652,7,4.269284
-590.767598,7,4.272802
-825.402513,3,4.274331
-1000.0,1,4.274877
-655.253931,7,4.278409
-583.417028,10,4.283414
-966.089897,2,4.284462
-969.76311,2,4.285513
-700.0,4,4.287565
-841.683862,5,4.290129
-800.0,3,4.291679
-955.246715,3,4.293226
-710.892851,7,4.296744
-589.776186,10,4.301731
-717.303354,5,4.304271
-1000.0,1,4.304819
-849.331295,5,4.307361
-920.868875,2,4.308411
-1000.0,1,4.308953
-800.0,3,4.310506
-856.383021,3,4.312046
-655.287762,6,4.315064
-721.99342,6,4.318116
-900.0,2,4.319158
-655.027285,7,4.322703
-600.0,5,4.325229
-796.740874,6,4.328282
-998.768673,2,4.329335
-984.351362,2,4.330391
-926.702676,2,4.331434
-1000.0,1,4.331981
-835.464098,3,4.333525
-1000.0,1,4.334085
-726.9982,4,4.336135
-856.69829,4,4.338194
-854.902683,3,4.339745
-762.14061,4,4.341801
-990.422251,3,4.343341
-900.0,2,4.344392
-1000.0,1,4.344944
-876.773452,4,4.346998
-937.394009,3,4.348537
-917.211291,2,4.349582
-937.397915,2,4.350629
-777.441806,4,4.352674
-971.381554,3,4.354223
-895.447913,5,4.356764
-666.311239,6,4.359816
-509.290197,6,4.36288
-453.881681,10,4.36797
-900.0,2,4.369036
-500.0,6,4.372083
-600.0,5,4.374648
-764.60976,5,4.377205
-944.203408,3,4.378754
-1000.0,1,4.3793
-925.65827,3,4.380847
-817.403624,3,4.382393
-800.0,3,4.383947
-900.0,2,4.384999
-900.0,2,4.386059
-847.114599,4,4.388113
-829.572339,3,4.389667
-996.024591,2,4.390722
-678.91859,7,4.394272
-883.398249,3,4.395825
-872.505275,4,4.397881
-898.843715,3,4.399432
-1000.0,1,4.399976
-1000.0,1,4.400532
-980.37891,2,4.401581
-970.500781,2,4.402637
-807.342956,5,4.4052
-722.41988,6,4.408274
-774.108485,6,4.411318
-937.244444,2,4.41236
-883.65746,5,4.414927
-996.438718,2,4.415984
-691.608249,6,4.419066
-1000.0,1,4.419619
-1000.0,1,4.42017
-997.601432,3,4.421736
-900.0,2,4.422779
-900.0,2,4.42382
-806.46342,4,4.425881
-900.0,2,4.426937
-966.71269,4,4.428975
-1000.0,1,4.429523
-1000.0,1,4.430076
-663.16929,6,4.43311
-712.470303,6,4.436154
-581.256249,7,4.43969
-1000.0,1,4.440239
-517.937934,11,4.445802
-378.763576,12,4.451853
-1000.0,1,4.452409
-733.665645,10,4.457443
-766.332128,6,4.46052
-1000.0,1,4.461077
-900.0,2,4.46214
-757.702713,9,4.466762
-1000.0,1,4.467317
-637.260773,6,4.470397
-843.711698,4,4.472451
-787.22846,4,4.474519
-816.167213,3,4.476056
-506.50456,8,4.480136
-891.124496,4,4.482213
-827.281503,3,4.48442
-975.380717,3,4.486006
-1000.0,1,4.486571
-867.080693,3,4.488131
-954.995551,4,4.490174
-700.0,4,4.492312
-978.842038,3,4.493861
-826.852156,3,4.49539
-900.0,2,4.496429
-1000.0,1,4.496988
-1000.0,1,4.497543
-972.100952,2,4.498594
-500.0,6,4.501651
-866.81758,5,4.504204
-695.307463,6,4.507275
-989.842816,2,4.508332
-835.765138,5,4.510901
-975.193271,2,4.511956
-780.174456,5,4.514533
-792.496265,5,4.517094
-900.0,2,4.518164
-509.130575,8,4.522245
-938.033424,2,4.523304
-1000.0,1,4.52386
-673.740905,7,4.527431
-800.0,3,4.528999
-962.050252,3,4.530568
-1000.0,1,4.531116
-972.460712,2,4.532163
-765.073722,5,4.53474
-640.189981,7,4.538325
-475.516974,8,4.542385
-981.023451,2,4.543444
-680.832257,6,4.546515
-815.414512,5,4.549062
-592.615184,6,4.552137
-873.895496,4,4.55421
-893.534035,3,4.555773
-978.306564,3,4.55732
-988.104628,2,4.558378
-996.148934,3,4.559947
-900.0,2,4.561005
-413.583806,9,4.565612
-987.205818,2,4.566667
-1000.0,1,4.567214
-937.733656,4,4.569286
-1000.0,1,4.569849
-896.046295,4,4.571901
-920.118324,2,4.572954
-703.514701,8,4.577016
-822.41939,3,4.578603
-895.429849,4,4.580666
-804.526194,4,4.582726
-759.500474,7,4.586282
-875.878638,4,4.588331
-982.107508,2,4.589383
-937.493895,2,4.590438
-959.107164,2,4.591495
-800.0,3,4.593056
-908.996469,4,4.59513
-1000.0,1,4.595688
-900.0,2,4.596743
-825.709672,5,4.599296
-937.319818,3,4.600847
-980.919416,2,4.601902
-800.0,3,4.603455
-897.663525,6,4.606529
-743.967312,5,4.60908
-993.009588,3,4.610637
-941.812122,3,4.612184
-641.865337,5,4.61666
-398.510712,9,4.621304
-900.0,2,4.622372
-909.425,2,4.623435
-903.572384,3,4.625
-976.587974,3,4.626578
-900.0,2,4.627637
-940.825833,3,4.6292
-768.597805,5,4.631775
-864.69288,5,4.634354
-996.711509,2,4.635405
-893.653939,4,4.637469
-900.0,2,4.638541
-662.250761,10,4.64829
-888.152508,3,4.65027
-1000.0,1,4.650851
-1000.0,1,4.651419
-797.630428,6,4.654485
-978.859695,5,4.657068
-1000.0,1,4.657705
-1000.0,1,4.658274
-1000.0,1,4.658827
-1000.0,1,4.65937
-989.084758,3,4.660918
-1000.0,1,4.66146
-986.151935,2,4.662514
-780.337208,5,4.665127
-1000.0,1,4.665702
-879.512777,3,4.667262
-622.106684,6,4.670328
-989.524477,2,4.67138
-900.0,2,4.67244
-900.0,2,4.673499
-640.243325,7,4.677047
-1000.0,1,4.677598
-930.606857,3,4.679149
-900.0,2,4.680208
-897.980317,4,4.682287
-673.255087,6,4.685346
-651.892441,7,4.688889
-900.0,2,4.689962
-700.0,4,4.692023
-800.0,3,4.693586
-720.239708,6,4.696624
-866.106065,4,4.698692
-899.084987,3,4.700258
-910.601242,3,4.701836
-1000.0,1,4.702383
-954.140554,2,4.703435
-998.824343,2,4.704479
-700.0,4,4.706549
-923.912471,3,4.708108
-800.0,3,4.709674
-766.587,4,4.711714
-979.810437,3,4.713269
-511.20418,10,4.718336
-900.0,2,4.719389
-600.0,5,4.721946
-845.0827,4,4.723997
-900.0,2,4.725049
-645.241619,5,4.727623
-800.0,3,4.729211
-700.0,4,4.731324
-669.050663,6,4.734398
-860.532915,4,4.73644
-749.843653,6,4.739504
-942.010949,2,4.740571
-857.462605,3,4.742129
-866.026479,5,4.744668
-1000.0,1,4.745221
-715.92619,6,4.748305
-887.39341,3,4.749879
-853.564673,4,4.751932
-1000.0,1,4.752478
-777.819653,4,4.754557
-859.289381,4,4.756621
-900.0,2,4.757681
-1000.0,1,4.758227
-800.0,3,4.75977
-873.308463,4,4.761811
-416.246375,11,4.767424
-764.250459,6,4.770501
-985.125208,2,4.77155
-788.30524,4,4.773617
-924.87576,3,4.775185
-900.0,2,4.77624
-618.341997,8,4.780298
-84.390859,11,4.785887
-1000.0,1,4.786439
-973.42841,2,4.787482
-596.765267,6,4.790534
-522.314478,9,4.795112
-1000.0,1,4.79567
-1000.0,1,4.79622
-820.442931,7,4.79978
-831.404792,3,4.801315
-866.859767,4,4.803357
-788.161676,7,4.806926
-731.763844,6,4.809987
-931.161043,2,4.811029
-900.0,2,4.812072
-944.831229,3,4.813636
-575.818191,8,4.817713
-592.998477,6,4.820756
-1000.0,1,4.821307
-828.833042,5,4.823851
-922.342367,3,4.825387
-976.905562,3,4.82694
-1000.0,1,4.827487
-197.942674,12,4.833506
-954.816508,2,4.834571
-1000.0,1,4.83512
-939.025793,3,4.836678
-1000.0,1,4.837232
-1000.0,1,4.837795
-757.17119,4,4.839869
-948.808526,3,4.841414
-999.030235,2,4.842471
-900.0,2,4.843516
-674.602513,7,4.847078
-926.450551,2,4.848135
-699.458492,6,4.851167
-978.051853,3,4.852717
-960.406753,4,4.854787
-851.995864,4,4.856834
-926.209682,4,4.858886
-688.511606,5,4.861429
-882.888762,3,4.862985
-800.0,3,4.864587
-773.426879,5,4.867159
-791.185421,4,4.869211
-881.872415,4,4.871272
-900.0,2,4.872329
-1000.0,1,4.872882
-1000.0,1,4.873427
-1000.0,1,4.873981
-851.002396,4,4.876025
-936.916791,2,4.877083
-799.040376,4,4.879134
-1000.0,1,4.879685
-969.377288,4,4.881757
-771.724587,6,4.884813
-1000.0,1,4.885364
-900.0,2,4.886426
-841.968498,5,4.888962
-958.70305,4,4.891032
-900.0,2,4.89209
-853.289846,5,4.894653
-899.042316,3,4.896205
-816.155169,4,4.898266
-807.383836,4,4.900335
-911.219923,5,4.902894
-927.780877,3,4.904437
-867.006078,3,4.905983
-900.0,2,4.907036
-1000.0,1,4.907587
-900.0,2,4.90865
-994.550097,2,4.909716
-998.067323,3,4.911273
-883.60386,3,4.91282
-891.515124,4,4.914888
-1000.0,1,4.915441
-913.927532,3,4.916998
-1000.0,1,4.917544
-900.0,2,4.918596
-379.722097,9,4.923124
-865.832065,5,4.925704
-1000.0,1,4.926252
-561.3213,10,4.931298
-678.091537,5,4.933877
-900.0,2,4.934936
-985.142731,4,4.93698
-707.165651,5,4.939523
-975.137299,2,4.940576
-779.706671,4,4.942631
-784.051528,4,4.944683
-922.883204,2,4.945741
-949.659186,4,4.947817
-795.268826,4,4.949878
-1000.0,1,4.95043
-978.657369,4,4.95248
-1000.0,1,4.953036
-800.0,3,4.954603
-972.414943,2,4.955669
-691.324446,6,4.958721
-222.612328,11,4.964287
-810.440528,5,4.966864
-688.227303,7,4.970426
-384.227121,9,4.974989
-887.68997,3,4.976529
-837.214401,3,4.978086
-716.334721,6,4.98115
-998.851186,2,4.982216
-969.608432,3,4.983771
-900.0,2,4.984821
-1000.0,1,4.985374
-785.477862,4,4.987455
-936.052169,3,4.989013
-1000.0,1,4.989579
-900.0,2,4.990635
-1000.0,1,4.991182
-1000.0,1,4.991727
-975.729318,3,4.993273
-892.889803,4,4.995359
-600.0,5,4.997921
-686.051816,6,5.00097
-628.949258,7,5.004517
-926.858492,3,5.00608
-800.0,3,5.007628
-821.653936,5,5.010195
-900.0,2,5.011251
-1000.0,1,5.011801
-1000.0,1,5.012351
-568.37704,7,5.01591
-138.809987,10,5.020955
-1000.0,1,5.021506
-977.206909,3,5.023063
-923.11947,3,5.02461
-730.229744,5,5.027167
-1000.0,1,5.027734
-826.525147,4,5.029797
-256.837958,9,5.034374
-678.233974,7,5.037955
-699.480203,5,5.040496
-871.942619,3,5.042065
-1000.0,1,5.042618
-785.387309,4,5.044688
-900.0,2,5.045747
-871.775917,3,5.047307
-492.502277,8,5.051378
-962.564835,4,5.053425
-825.052395,4,5.055494
-884.649597,3,5.057041
-691.445415,6,5.060103
-800.0,3,5.061673
-909.563368,4,5.063752
-892.805367,5,5.066392
-664.883853,6,5.069468
-627.744341,7,5.073053
-1000.0,1,5.073613
-765.725625,5,5.076186
-900.0,2,5.077247
-497.615246,11,5.082836
-655.582285,6,5.086744
-1000.0,1,5.087317
-883.105259,3,5.088919
-900.0,2,5.089986
-738.681743,6,5.093124
-900.0,2,5.094184
-696.574486,5,5.096729
-989.0654,3,5.098295
-686.646895,5,5.100849
-898.593149,7,5.104408
-861.182953,5,5.106961
-856.623456,5,5.109524
-978.608916,2,5.11059
-1000.0,1,5.111137
-275.06036,9,5.115709
-900.0,2,5.116774
-656.790061,6,5.119846
-898.150076,4,5.121933
-900.0,2,5.122999
-857.902344,5,5.125581
-772.150723,6,5.128619
-902.098428,2,5.129676
-1000.0,1,5.130228
-953.269621,5,5.132788
-897.527277,4,5.134865
-1000.0,1,5.135415
-1000.0,1,5.135965
-779.602334,8,5.141866
-600.0,5,5.144512
-981.638934,2,5.145573
-841.089715,5,5.148163
-978.140167,2,5.14923
-1000.0,1,5.149802
-980.862253,4,5.151915
-787.604574,5,5.1545
-914.679402,2,5.155575
-882.742814,4,5.15765
-800.0,3,5.15923
-977.816114,2,5.160298
-753.335889,5,5.162863
-1000.0,1,5.163421
-608.231525,6,5.166569
-970.596993,2,5.17218
-989.674173,2,5.173355
-341.840846,8,5.177571
-900.0,2,5.178634
-681.470106,6,5.182418
-984.960564,2,5.18352
-935.042006,4,5.18563
-897.05899,5,5.188194
-992.361903,3,5.189775
-586.080815,6,5.193076
-748.138631,6,5.196186
-1000.0,1,5.196759
-902.12752,5,5.199346
-775.564876,5,5.201934
-862.947639,4,5.204008
-320.58008,11,5.209635
-663.528834,8,5.213753
-629.968635,6,5.216842
-639.342823,6,5.219942
-1000.0,1,5.220506
-1000.0,1,5.221064
-352.155957,12,5.873342
-700.0,4,5.875388
-961.184709,3,5.883436
-798.137351,5,5.885668
-366.710553,9,5.889834
-421.095523,11,5.894995
-951.349255,4,5.896909
-726.459762,5,5.899289
-600.0,5,5.901675
-984.72964,2,5.902673
-711.840303,5,5.905055
-692.628986,6,5.907914
-718.386209,4,5.909849
-900.0,2,5.910851
-775.850892,4,5.912793
-173.439129,13,5.919008
-1000.0,1,5.919533
-800.0,3,5.920998
-565.187294,7,5.924403
-800.0,3,5.925903
-950.553689,3,5.927392
-643.239617,7,5.930763
-1000.0,1,5.931287
-890.91258,4,5.933251
-749.434691,5,5.935695
-904.068806,4,5.937656
-900.0,2,5.938657
-994.472657,2,5.939658
-783.338908,4,5.941622
-657.317293,8,5.945507
-994.439648,2,5.946527
-553.068432,7,5.949997
-760.84788,4,5.951967
-763.03039,5,5.954411
-1000.0,1,5.954939
-1000.0,1,5.955464
-672.278952,5,5.957933
-952.926431,2,5.958953
-800.0,3,5.960445
-724.798817,6,5.963381
-543.592046,8,5.967406
-930.436104,3,5.968923
-823.259896,5,5.971377
-242.730686,13,5.977732
-900.0,2,5.978751
-571.125368,8,5.982674
-891.428894,4,5.984648
-471.344985,8,5.988544
-1000.0,1,5.989085
-759.740794,5,5.99156
-1000.0,1,5.992093
-1000.0,1,5.992629
-166.667674,11,5.998009
-825.799472,7,6.001425
-1000.0,1,6.001966
-890.893828,3,6.003463
-1000.0,1,6.003992
-900.0,2,6.004998
-900.0,2,6.006016
-973.666263,2,6.007022
-339.973315,10,6.011881
-859.143135,5,6.014347
-450.66992,8,6.01826
-900.0,2,6.019277
-691.017414,8,6.023193
-900.0,2,6.024209
21.539076,16,6.03198
-909.21522,4,6.033966
-1000.0,1,6.034496
-779.922698,9,6.038877
-252.962571,14,6.045688
-808.687664,5,6.048144
-1000.0,1,6.048674
-735.827256,5,6.051128
-902.917746,3,6.052619
-600.0,5,6.055094
-800.0,3,6.05659
-900.0,2,6.057599
-698.94032,5,6.06004
-791.072264,5,6.062502
-900.0,2,6.063519
-774.414172,5,6.066029
-1000.0,1,6.06656
-788.393824,5,6.069038
-819.659102,6,6.07198
-742.769241,9,6.076353
-779.537494,5,6.07882
-789.967964,5,6.08129
-456.117054,9,6.085687
-791.453199,6,6.088616
-715.229753,5,6.091072
-1000.0,1,6.091599
-802.233188,5,6.094062
-908.986647,4,6.096056
-1000.0,1,6.096586
-736.954968,7,6.100001
-803.139133,4,6.101987
-988.554502,2,6.103008
-900.0,2,6.104023
-1000.0,1,6.10455
-922.899135,3,6.106058
-590.696304,7,6.109484
-895.274524,4,6.111465
164.290709,17,6.119733
-972.331235,2,6.120754
-722.172112,4,6.122751
-873.629168,4,6.124744
-969.866348,3,6.12625
-900.0,2,6.127272
-552.156389,9,6.131653
-956.536094,4,6.133641
-49.82556,16,6.141384
-461.150927,9,6.145791
-629.391969,7,6.149222
-1000.0,1,6.149765
-867.803447,4,6.151763
-911.457385,6,6.154753
-727.596576,9,6.159149
-900.0,2,6.16016
-975.621425,2,6.161166
-1000.0,1,6.161712
-900.0,2,6.162725
-649.848496,6,6.165743
-754.697119,6,6.168697
-799.03977,4,6.170681
-900.0,2,6.171694
-1000.0,1,6.17222
-412.473296,7,6.175672
-1000.0,1,6.176204
-900.0,2,6.177225
-744.770138,4,6.179219
-637.204802,6,6.182171
-807.37867,3,6.183671
-1000.0,1,6.184196
-963.101694,4,6.186186
-444.859463,9,6.190578
-479.211287,10,6.195477
-503.480365,6,6.19842
-963.795657,3,6.199927
-900.0,2,6.200937
-917.837617,4,6.202931
-600.0,5,6.205381
-857.044144,5,6.207875
-1000.0,1,6.208405
-999.021101,2,6.209419
-721.375187,4,6.211396
-577.807041,7,6.214818
-900.0,2,6.215833
-572.818845,6,6.218796
-964.256458,2,6.219816
-1000.0,1,6.220347
-973.636127,2,6.221356
-317.779326,9,6.225751
-839.018157,3,6.227257
-900.0,2,6.228268
-665.187601,6,6.231216
-814.0437,3,6.232714
-811.017152,6,6.235659
-978.974227,2,6.236681
-900.0,2,6.237697
-766.9773,5,6.240167
-570.074184,11,6.245486
-671.692014,6,6.248441
-1000.0,1,6.248976
-773.644517,6,6.251932
-900.0,2,6.252934
-1000.0,1,6.25346
-962.169613,2,6.254481
-800.0,3,6.255988
-294.305894,12,6.261831
-163.25798,13,6.268202
-861.082629,5,6.270677
-852.244642,4,6.272663
-662.578174,6,6.27563
-951.042971,2,6.276642
-568.490546,8,6.280558
-974.232484,3,6.28207
-962.624188,2,6.283084
-848.686461,5,6.285862
-831.689517,4,6.288199
-800.0,3,6.289737
-853.828386,3,6.291337
-594.395722,7,6.294774
-1000.0,1,6.295303
-717.082254,4,6.30269
-772.835285,5,6.305283
-1000.0,1,6.305836
-557.335017,6,6.308819
-819.860067,5,6.311353
-900.0,2,6.312379
-698.327337,8,6.316307
-744.318521,5,6.318812
-894.980611,3,6.320332
-879.955273,3,6.321853
-1000.0,1,6.322384
-700.0,4,6.324366
88.35974,16,6.336796
-1000.0,1,6.337329
-1000.0,1,6.337876
-900.0,2,6.338895
-1000.0,1,6.339425
-828.927497,5,6.341922
-926.676402,2,6.342932
-855.317858,3,6.34443
-1000.0,1,6.344965
-1000.0,1,6.345497
-898.041585,4,6.347503
-989.514409,2,6.348985
-829.236233,5,6.351508
-900.0,2,6.352541
-880.203959,3,6.354065
-900.0,2,6.35509
-434.481213,9,6.359639
-1000.0,1,6.360183
-1000.0,1,6.360723
-989.463621,2,6.361755
-1000.0,1,6.362287
-599.436995,7,6.365778
-750.249469,5,6.368248
-800.0,3,6.369763
-700.0,4,6.37175
-800.0,3,6.373256
-800.0,3,6.374777
-842.583428,5,6.377366
-990.094986,2,6.378402
-905.032327,3,6.37992
-490.269212,13,6.386261
-834.556139,4,6.388236
-800.0,3,6.389729
-878.370721,4,6.391701
-1000.0,1,6.392236
-884.122997,4,6.394213
-512.509618,8,6.39812
-700.0,4,6.400105
-599.604017,6,6.40304
-963.568462,2,6.404056
-799.012099,4,6.406042
-614.550533,9,6.410437
-904.25066,2,6.411453
-971.992753,3,6.412947
-543.517424,6,6.415915
-1000.0,1,6.416449
-545.40266,7,6.419881
-863.531439,5,6.422345
-998.174661,3,6.423846
-990.086401,2,6.424857
-591.534263,6,6.4278
-1000.0,1,6.42833
-926.198858,2,6.429348
-1000.0,1,6.42988
-952.115502,2,6.430898
-800.0,3,6.432391
-1000.0,1,6.432928
-645.677369,9,6.437317
-551.586335,10,6.442211
-727.493343,4,6.444209
-967.231341,2,6.445225
-629.03938,8,6.449131
-945.19217,3,6.45071
-841.58749,5,6.453196
-974.466531,4,6.455191
-900.0,2,6.456211
-800.0,3,6.457724
-964.998162,3,6.459207
-1000.0,1,6.459738
-968.942564,5,6.462194
-900.0,2,6.463217
-900.0,2,6.464234
-900.0,2,6.465348
-871.557045,4,6.467451
-916.346908,4,6.469442
-1000.0,1,6.469985
-718.771836,6,6.472942
-750.634693,5,6.475412
254.524685,18,6.484144
-369.311542,8,6.488061
-823.438577,5,6.49053
-708.595361,7,6.493978
-902.991353,3,6.495477
-814.545895,6,6.498429
-806.402104,3,6.499931
-795.875197,4,6.501918
-859.371324,6,6.504855
-661.261949,10,6.509731
-945.663277,2,6.510751
-754.053486,5,6.513227
-1000.0,1,6.513773
-193.484538,13,6.52009
-1000.0,1,6.520625
-800.0,3,6.522125
-898.849103,4,6.524112
-835.323656,4,6.526101
-870.397781,5,6.528562
-1000.0,1,6.529099
-499.157593,12,6.534936
